event_id,user_id,event_type,page_url,event_timestamp,device_type,browser,os,session_duration_seconds,error_flag,created_at
E007504,U000250,integration_connect,,,,Safari,iOS,,,2024-12-31 11:09
E007662,U000662,ai_search,,12/30/2024 04:25,desktop,Firefox,,,TRUE,2024-12-30 4:25
E008094,U000539,ai_search,,03/12/2025 01:34,,,iOS,359,1,2025-03-12 1:34
E000144,U000274,comment,,0000-00-00 00:00:00,DESKTOP,Edge,Windows,,FALSE,2023-08-08 15:14
E004921,U000975,logout,/admin,2024-03-21,mobile,,Android,,,2024-03-21 15:12
E007792, U001015 ,doc_delete,,2023-10-05 16:28,mobile,Brave,macOS,unknown,FALSE,2023-10-05 16:28
E002427,U002175,share,,2024-09-13,mobile,,iOS,unknown,FALSE,2024-09-13 22:32
E001709,U000079,page_view,/help,2023-12-20,,Chrome,Android,690,TRUE,2023-12-20 15:01
E004885,U001661,logout,/billing,2023-10-30 2:46,desktop,Safari,,,TRUE,2023-10-30 2:46
E007447,U000530,doc_create,,03/05/2024 19:00,tablet,Safari,,,TRUE,2024-03-05 19:00
E003258,u002294,doc_create,,01/10/2023 16:10,DESKTOP,,,unknown,,2023-01-10 16:10
E000474,U001643,ai_search,,07/03/2024 13:59,,Edge,Windows,unknown,,2024-07-03 13:59
E007447,U000520,integration_error,,12/23/2023 12:53,tablet,Firefox,macOS,unknown,TRUE,2023-12-23 12:53
E004853,U000296,page_view,/admin,2023-11-27,DESKTOP,Edge,Android,,,2023-11-27 22:41
E003782,USR-001404,ai_search,,2025-02-17,,,macOS,unknown,,2025-02-17 18:41
E007305,U000667,page_view,/settings,2025-04-20 8:47,tablet,Brave,Android,,TRUE,2025-04-20 8:47
E007724,U001461,comment,,,mobile,Brave,iOS,,,2023-12-19 1:31
E008309,U000610,comment,,2023-04-11 18:08,mobile,,Linux,unknown,TRUE,2023-04-11 18:08
E005605, U002530 ,doc_edit,,03/13/2025 12:34,desktop,,,unknown,TRUE,2025-03-13 12:34
E003073,U002587,logout,/admin,,desktop,Edge,,unknown,FALSE,2023-10-13 16:54
E005805,U001341,search,,2023-11-30,mobile,Safari,,,,2023-11-30 18:10
E003404,U002481,doc_create,,,,Chrome,Linux,,1,2023-12-10 17:48
E000087,U000136,doc_create,,0000-00-00 00:00:00,desktop,Safari,Android,433,,2023-05-31 5:44
E007782,U001319,ai_search,,2024-11-02,,,,1752,1,2024-11-02 13:34
E003809,U001363,page_view,/admin,05/13/2024 21:11,mobile,,Linux,,,2024-05-13 21:11
e008606,U000975,share,,2023-08-29,desktop,,macOS,,TRUE,2023-08-29 16:20
E002789,U001149,comment,,01/01/2025 20:02,mobile,Firefox,Android,1629,TRUE,2025-01-01 20:02
E003921,U000314,integration_error,,2023-03-19 16:15,DESKTOP,,iOS,,TRUE,2023-03-19 16:15
E002907,U000804,comment,,03/25/2023 00:32,desktop,Firefox,macOS,unknown,,2023-03-25 0:32
E004488,U001756,doc_create,,2024-11-29 11:19,DESKTOP,Safari,iOS,unknown,TRUE,2024-11-29 11:19
E005740,U001109,AI_SEARCH,,11/07/2024 02:11,tablet,Firefox,Linux,,FALSE,2024-11-07 2:11
E001108,USR-001776,ai_search,,2023-10-09,DESKTOP,Chrome,,793,FALSE,2023-10-09 14:30
E005445,USR-002042,comment,,2023-08-25,DESKTOP,Chrome,,1573,TRUE,2023-08-25 11:18
E005784,U000115,comment,,,tablet,Brave,Windows,unknown,1,2025-06-12 13:26
E006658,U001863,doc_delete,,2023-08-12 16:38,tablet,Firefox,macOS,unknown,FALSE,2023-08-12 16:38
E005597, U000534 ,comment,,2025-01-11,,Edge,,,1,2025-01-11 23:41
E004675,U002009,login,/search,2025-04-29,,Safari,Windows,,0,2025-04-29 2:48
E003953,U000051,integration_error,,11/23/2023 02:48,mobile,Brave,iOS,unknown,TRUE,2023-11-23 2:48
E003873,u001834,integration_connect,,11/03/2023 15:16,desktop,Edge,Linux,,FALSE,2023-11-03 15:16
E007386,U002355,integration_error,,2023-06-04 15:31,tablet,,,,,2023-06-04 15:31
E008622,U000180,doc_delete,,03/21/2024 02:16,DESKTOP,Safari,Windows,unknown,FALSE,2024-03-21 2:16
E000858, U001099 ,ai_search,,2024-11-03 3:40,desktop,,macOS,,,2024-11-03 3:40
E005307, U001923 ,integration_error,,2024-06-16 0:42,,Brave,Android,,TRUE,2024-06-16 0:42
E005942,U000766,integration_error,,2023-03-21 6:02,desktop,,,unknown,,2023-03-21 6:02
E009000,U000897,logout,/admin,10/23/2023 16:17,desktop,Firefox,macOS,,FALSE,2023-10-23 16:17
E005684,U001300,page_view,/search,,,Chrome,Windows,,,2023-10-29 15:12
E002117,U001791,logout,/pricing,2023-02-19 15:43,mobile,,iOS,,FALSE,2023-02-19 15:43
E006148,U001965,ai_search,,2024-10-07,,Safari,,,FALSE,2024-10-07 21:37
E002847,U001273,share,,2023-09-19 8:54,tablet,Safari,Windows,,,2023-09-19 8:54
E007754,U000326,ai_search,,,DESKTOP,,iOS,unknown,,2025-03-21 8:22
E005746,U002000,doc_delete,,2024-06-19,,,,unknown,TRUE,2024-06-19 3:31
E003467,U001635,page_view,/admin,2023-04-29 21:21,DESKTOP,Safari,,590,1,2023-04-29 21:21
E000280,U002589,search,,02/12/2024 01:14,mobile,Chrome,macOS,1462,0,2024-02-12 1:14
E001438,U002282,export,,2023-09-09,tablet,Brave,Android,1421,1,2023-09-09 16:31
E008848,U000261,ai_search,,2023-03-11,tablet,Edge,Linux,,,2023-03-11 11:01
E004555,u002140,doc_edit,,2025-02-18 23:55,,Firefox,Windows,,1,2025-02-18 23:55
E008556,U001392,logout,/docs,2023-12-16 10:06,,Brave,Linux,,,2023-12-16 10:06
E002234,U001413,integration_error,,11/22/2024 16:13,desktop,,iOS,1091,,2024-11-22 16:13
E005657,U000956,export,,06/08/2025 02:37,desktop,Firefox,Android,,0,2025-06-08 2:37
E002774,U001792,search,,,desktop,,Android,1003,TRUE,2023-09-06 15:14
E007003,U000404,ai_search,,0000-00-00 00:00:00,,Brave,Linux,,1,2023-07-12 18:31
E003797,U002239,integration_connect,,02/25/2024 09:15,,Brave,,1406,1,2024-02-25 9:15
E000459,U000804,login,/settings,09/14/2024 02:25,tablet,Brave,macOS,unknown,,2024-09-14 2:25
E002297,U000181,share,,06/23/2023 02:55,mobile,Edge,Linux,,FALSE,2023-06-23 2:55
E007018,U002558,login,/settings,0000-00-00 00:00:00,,Edge,Windows,unknown,TRUE,2024-05-10 23:07
E001323,U002299,integration_connect,,04/29/2023 23:10,,Safari,,1310,FALSE,2023-04-29 23:10
E001518,U000832,doc_delete,,09/14/2023 21:05,,Safari,iOS,593,FALSE,2023-09-14 21:05
E000906,USR-000774,export,,2025-06-12 14:34,,Safari,,1026,FALSE,2025-06-12 14:34
E003498,U000550,share,,,mobile,,iOS,unknown,,2023-01-18 6:19
E001174,U002087,doc_edit,,2023-07-03 10:55,,Edge,,90,1,2023-07-03 10:55
E005319,U001055,search,,01/29/2024 12:57,,Brave,Linux,,,2024-01-29 12:57
E000239,U000710,share,,05/14/2024 07:51,,Edge,,,0,2024-05-14 7:51
E003757,U002256,doc_delete,,2023-05-10 23:48,DESKTOP,,Windows,unknown,TRUE,2023-05-10 23:48
E005526,U002157,integration_error,,2024-04-25 15:35,,,macOS,,FALSE,2024-04-25 15:35
E003703,U001010,integration_connect,,2023-12-07,desktop,Firefox,Android,43,1,2023-12-07 20:40
E008264,U002438,doc_create,,2023-04-06,,,,,0,2023-04-06 0:47
E007074,U000314,page_view,/help,2024-08-13 7:06,desktop,Firefox,Windows,,FALSE,2024-08-13 7:06
E002926,U001600,share,,2023-08-11,,,,,TRUE,2023-08-11 22:30
E002238,U000031,integration_connect,,12/10/2024 01:20,tablet,Firefox,,unknown,FALSE,2024-12-10 1:20
E006536,U002292,search,,2025-03-23 7:26,desktop,Chrome,Android,unknown,,2025-03-23 7:26
E001864,U002309,integration_connect,,0000-00-00 00:00:00,mobile,Firefox,macOS,1674,TRUE,2023-12-23 16:43
E008847,u002052,PAGE_VIEW,/billing,2025-06-15,DESKTOP,Chrome,macOS,776,FALSE,2025-06-15 8:40
E006936,U002377,page_view,/billing,04/22/2024 20:55,mobile,,,28,FALSE,2024-04-22 20:55
E008508,U000117,ai_search,,0000-00-00 00:00:00,desktop,,iOS,,TRUE,2025-04-26 19:35
E008963,U001591,doc_delete,,10/26/2024 00:00,,Safari,macOS,,,2024-10-26 0:00
E001762,U001433,logout,/docs,06/23/2024 22:29,,,Windows,unknown,FALSE,2024-06-23 22:29
E008781,u000454,integration_connect,,01/16/2024 01:41,,Firefox,Linux,1456,0,2024-01-16 1:41
E000408,u000778,doc_edit,,03/02/2023 13:59,mobile,Chrome,Android,unknown,,2023-03-02 13:59
E001299,U000135,ai_search,,06/04/2023 17:11,,Edge,macOS,,FALSE,2023-06-04 17:11
E008688, U001370 ,search,,2024-02-17,tablet,Firefox,Android,unknown,1,2024-02-17 18:16
E000876,USR-000126,search,,2024-07-02 0:59,DESKTOP,Brave,macOS,1200,,2024-07-02 0:59
E005038,U001391,login,/admin,2025-04-05,DESKTOP,Chrome,,508,TRUE,2025-04-05 17:53
E001654,U000805,share,,04/10/2025 05:46,,Brave,iOS,1035,FALSE,2025-04-10 5:46
E004263,U000871,doc_delete,,2023-10-03,,,macOS,unknown,FALSE,2023-10-03 9:04
E002471,U001508,page_view,/dashboard,2025-06-08,desktop,Brave,Android,unknown,1,2025-06-08 8:08
E002221,u001464,doc_delete,,2023-01-02,DESKTOP,Safari,Android,unknown,TRUE,2023-01-02 6:25
E006416,U001242,doc_create,,04/27/2025 18:13,desktop,,Windows,,,2025-04-27 18:13
E008971,U000684,page_view,/search,2024-04-20 22:28,tablet,Edge,iOS,,TRUE,2024-04-20 22:28
E003277, U001765 ,doc_create,,2023-10-10 21:14,mobile,,iOS,,FALSE,2023-10-10 21:14
E004308,U002046,DOC_CREATE,,07/13/2024 17:22,,Chrome,Android,unknown,0,2024-07-13 17:22
E006625,U000633,comment,,2023-07-13 15:24,tablet,Safari,,632,TRUE,2023-07-13 15:24
E007218,U000938,logout,/onboarding,,mobile,Firefox,,unknown,,2023-08-26 2:56
E007617,U001491,comment,,2025-04-09 3:59,,Firefox,Android,,TRUE,2025-04-09 3:59
E007112,U001956,LOGOUT,/integrations,06/04/2024 11:15,mobile,Firefox,Linux,,TRUE,2024-06-04 11:15
E004207,U001871,doc_create,,2024-02-13 15:06,,,Windows,38,FALSE,2024-02-13 15:06
E001642,U002200,doc_create,,2023-01-11,desktop,Brave,Android,1082,,2023-01-11 21:47
E000271,u002194,ai_search,,06/03/2025 20:24,,Firefox,Windows,,TRUE,2025-06-03 20:24
E008751,U000591,integration_connect,,2024-12-02,mobile,Edge,Windows,346,0,2024-12-02 14:32
E008149,U001034,doc_delete,,0000-00-00 00:00:00,desktop,,,unknown,1,2024-05-06 20:18
E005508,U001626,export,,07/11/2024 13:38,DESKTOP,Edge,iOS,,,2024-07-11 13:38
E008045,U001892,integration_connect,,08/19/2023 10:48,tablet,Safari,Android,,0,2023-08-19 10:48
E006579,u000111,search,,2025-02-11 10:59,DESKTOP,Brave,Linux,,,2025-02-11 10:59
E004051,U000552,LOGIN,/onboarding,0000-00-00 00:00:00,,Firefox,Android,unknown,FALSE,2023-11-18 12:48
E005116,U001625,doc_edit,,01/15/2025 05:31,desktop,Firefox,iOS,unknown,0,2025-01-15 5:31
E001776,U000679,ai_search,,05/29/2023 18:55,desktop,,,unknown,FALSE,2023-05-29 18:55
E007296,U000027,share,,2024-05-17,DESKTOP,,iOS,1312,TRUE,2024-05-17 18:47
E007595,U001334,comment,,,mobile,Chrome,Windows,unknown,FALSE,2024-03-11 0:34
E006852, U001722 ,page_view,/billing,02/21/2023 17:40,,Chrome,macOS,unknown,,2023-02-21 17:40
E007211,U000108,INTEGRATION_ERROR,,08/24/2024 03:01,desktop,,iOS,,TRUE,2024-08-24 3:01
E006928,U000800,integration_error,,2024-06-29 16:44,desktop,Brave,Windows,,TRUE,2024-06-29 16:44
E006270,U000181,export,,2024-05-06 23:04,,Safari,Windows,,FALSE,2024-05-06 23:04
E004191,U001040,integration_connect,,2024-09-22 9:07,,Safari,iOS,,,2024-09-22 9:07
E000340,U001070,doc_create,,2023-10-16 9:47,,Chrome,,,0,2023-10-16 9:47
E004764,USR-001535,doc_create,,2024-06-25 5:17,desktop,Chrome,Linux,,FALSE,2024-06-25 5:17
E002099,U000202,ai_search,,05/19/2024 04:35,desktop,,Windows,,,2024-05-19 4:35
 E005022,U001035,comment,,05/31/2024 06:57,tablet,Edge,Windows,unknown,TRUE,2024-05-31 6:57
E003055,U002241,page_view,/integrations,2024-02-19 21:39,DESKTOP,,Android,,0,2024-02-19 21:39
E002537,U000696,export,,2023-09-05,mobile,Brave,macOS,unknown,FALSE,2023-09-05 15:28
E007761, U000623 ,doc_edit,,2025-03-11,mobile,Chrome,Linux,unknown,,2025-03-11 18:36
E005640,U002569,login,/settings,2024-05-09,DESKTOP,Firefox,macOS,,TRUE,2024-05-09 9:50
E002534,U000195,doc_create,,0000-00-00 00:00:00,DESKTOP,Chrome,Android,,TRUE,2023-11-07 4:07
E005986,U002310,login,/pricing,,tablet,Safari,macOS,unknown,TRUE,2023-04-11 15:09
E006817,U000713,doc_create,,,,Firefox,macOS,1720,TRUE,2024-11-24 22:19
E000777,U000871,integration_connect,,01/06/2023 18:11,mobile,Edge,macOS,,1,2023-01-06 18:11
E004855,U002001,logout,/dashboard,2023-11-30,desktop,,,,1,2023-11-30 8:07
E005738,U001304,doc_delete,,2023-05-31,,Chrome,Linux,,0,2023-05-31 11:51
E000993,U000405,doc_create,,12/20/2023 22:05,tablet,Edge,Android,,0,2023-12-20 22:05
E000181,U000785,integration_connect,,2024-12-21 20:18,mobile,Brave,,209,FALSE,2024-12-21 20:18
E007180,u000012,integration_connect,,,desktop,Firefox,Linux,700,TRUE,2025-02-06 21:10
E008703,U000180,page_view,/dashboard,,mobile,Edge,Android,,1,2023-09-08 0:57
E004855,u001284,doc_create,,,tablet,Firefox,iOS,unknown,TRUE,2024-12-07 1:47
E001000,U002325,ai_search,,2024-02-13,,Firefox,iOS,,,2024-02-13 11:05
 E000624,U000025,export,,01/12/2025 19:50,DESKTOP,Firefox,macOS,,1,2025-01-12 19:50
E006691,U001004,integration_connect,,07/11/2024 22:33,tablet,Firefox,,,TRUE,2024-07-11 22:33
E007398,U000428,integration_error,,03/21/2025 16:23,,Brave,iOS,533,,2025-03-21 16:23
E001115,U000355,search,,01/10/2023 15:42,tablet,,Windows,unknown,TRUE,2023-01-10 15:42
E007398,U002311,login,/billing,2023-08-24 9:25,tablet,,Linux,,FALSE,2023-08-24 9:25
E006170,U000166,ai_search,,2025-03-19 1:17,mobile,,,,TRUE,2025-03-19 1:17
E003194,U001196,doc_create,,2024-02-09,tablet,,Windows,unknown,0,2024-02-09 4:02
E005646,U002135,export,,2024-09-09 9:43,desktop,,,,,2024-09-09 9:43
E000509,U001517,login,/help,2023-12-17 15:04,tablet,Brave,iOS,,FALSE,2023-12-17 15:04
E008834,U000648,comment,,,,,macOS,unknown,,2025-04-24 14:16
E004817, U002447 ,doc_delete,,2023-07-27 2:26,DESKTOP,Edge,Linux,unknown,FALSE,2023-07-27 2:26
E008157,U000102,comment,,2024-07-04 14:12,desktop,Safari,,389,,2024-07-04 14:12
E001051,U002460,search,,03/08/2025 20:55,,,iOS,unknown,FALSE,2025-03-08 20:55
E003543,U000576,integration_connect,,2023-10-12,desktop,Brave,macOS,,FALSE,2023-10-12 21:36
E008083,U000613,export,,,desktop,,iOS,973,0,2024-10-14 3:53
E004317,U000361,export,,09/05/2023 10:05,mobile,Firefox,,unknown,FALSE,2023-09-05 10:05
E008400,U001650,export,,05/04/2023 20:50,,,Windows,1759,0,2023-05-04 20:50
E007618,U000116,login,/integrations,04/17/2025 09:19,DESKTOP,Safari,Linux,,TRUE,2025-04-17 9:19
E003360,U002498,doc_create,,03/27/2025 05:34,,Brave,Windows,,,2025-03-27 5:34
E008711,U000651,export,,2023-11-25,DESKTOP,Firefox,Android,unknown,TRUE,2023-11-25 1:46
E008627,U002407,doc_delete,,04/28/2025 22:16,desktop,,,,0,2025-04-28 22:16
E008818,U000375,comment,,05/19/2025 06:20,mobile,Brave,iOS,1440,FALSE,2025-05-19 6:20
E007631,U000275,doc_delete,,11/13/2024 01:23,,Firefox,Android,,FALSE,2024-11-13 1:23
E000057,U000415,ai_search,,2023-05-16 6:32,desktop,,iOS,unknown,1,2023-05-16 6:32
E007251,U001537,ai_search,,10/06/2024 09:30,tablet,Firefox,Linux,unknown,1,2024-10-06 9:30
E001184,U001016,comment,,06/08/2024 17:26,DESKTOP,,Windows,,1,2024-06-08 17:26
 E005515, U000072 ,search,,07/26/2024 12:52,mobile,,,,TRUE,2024-07-26 12:52
E006845,U000154,doc_delete,,2023-06-03 7:27,DESKTOP,Firefox,,,TRUE,2023-06-03 7:27
E003959,U000481,search,,02/12/2023 09:25,tablet,,Android,unknown,0,2023-02-12 9:25
E008296,U000406,logout,/dashboard,05/14/2023 16:48,mobile,Chrome,Android,80,FALSE,2023-05-14 16:48
E008611, U000473 ,comment,,2024-09-25,,Firefox,Android,,FALSE,2024-09-25 4:49
E000680,U002317,share,,02/26/2023 11:39,DESKTOP,Firefox,iOS,,FALSE,2023-02-26 11:39
E006347,U000982,doc_delete,,2023-04-06,,Firefox,,722,0,2023-04-06 3:44
E000259,U001650,ai_search,,01/08/2025 22:54,,,,1391,,2025-01-08 22:54
E007122,U001300,DOC_DELETE,,08/08/2023 10:26,desktop,Firefox,macOS,unknown,1,2023-08-08 10:26
E005480,U000429,integration_connect,,2023-03-31 1:53,mobile,Edge,,,FALSE,2023-03-31 1:53
E001187,U001019,integration_connect,,2023-07-06,mobile,Firefox,,151,TRUE,2023-07-06 7:37
E002486,U000961,doc_delete,,10/17/2023 00:28,tablet,,,,TRUE,2023-10-17 0:28
E000978,U001915,page_view,/search,09/19/2024 21:16,tablet,Safari,Linux,647,1,2024-09-19 21:16
E007881,U000306,export,,,DESKTOP,,iOS,,TRUE,2023-02-10 4:38
E007701,u000229,INTEGRATION_ERROR,,,mobile,Brave,,,,2024-12-17 19:04
E000918,U000737,integration_connect,,2024-04-19,desktop,Brave,Linux,,FALSE,2024-04-19 9:23
E005652,u001083,page_view,/docs,2023-04-12,tablet,Firefox,Android,358,1,2023-04-12 2:47
E004242,U000986,share,,,mobile,Safari,,,1,2025-01-02 3:18
E006435,U001087,doc_create,,01/03/2023 22:28,,Safari,,,,2023-01-03 22:28
E004593,U001038,page_view,/search,2023-04-19 13:12,tablet,,iOS,953,,2023-04-19 13:12
E003020,U001215,login,/search,08/31/2024 13:36,DESKTOP,,Linux,unknown,TRUE,2024-08-31 13:36
E006072,U000151,ai_search,,2024-05-11,DESKTOP,Safari,Windows,,1,2024-05-11 10:46
E007990,U000057,page_view,/dashboard,2024-10-20,,Chrome,Windows,unknown,FALSE,2024-10-20 10:56
E001386,U001716,comment,,2024-07-20 14:07,,Brave,Android,,FALSE,2024-07-20 14:07
E005546,U001346,export,,12/19/2024 09:40,,Edge,Android,unknown,TRUE,2024-12-19 9:40
E007920,U002155,comment,,,,Brave,macOS,794,0,2023-12-03 16:00
E000411,U000915,page_view,/settings,07/23/2023 00:13,desktop,Chrome,Android,1408,0,2023-07-23 0:13
E007490,U002030,doc_edit,,2023-12-13,DESKTOP,,,,TRUE,2023-12-13 1:32
E008950,U001596,search,,01/06/2023 03:49,mobile,Edge,macOS,,0,2023-01-06 3:49
E002382,U001008,ai_search,,08/08/2023 08:17,,Brave,Android,1530,FALSE,2023-08-08 8:17
E003143,U000088,login,/help,2024-10-31,mobile,Edge,,unknown,FALSE,2024-10-31 2:23
E000912, U001238 ,doc_delete,,2023-08-26,,Chrome,Android,754,,2023-08-26 10:43
E006252,U001387,integration_connect,,2024-09-14 0:33,DESKTOP,,macOS,217,FALSE,2024-09-14 0:33
E002931,U000250,comment,,2024-06-26 5:56,,Firefox,Linux,142,TRUE,2024-06-26 5:56
E006810,U001825,ai_search,,,,Brave,iOS,,FALSE,2025-03-02 8:09
E002306,U002342,share,,04/03/2024 23:49,mobile,Safari,Windows,,0,2024-04-03 23:49
E003567,U001640,doc_delete,,2023-12-12 3:15,DESKTOP,Safari,,91,FALSE,2023-12-12 3:15
E003656,U000222,logout,/billing,04/17/2024 23:18,tablet,Edge,,1031,1,2024-04-17 23:18
E002785,U001129,page_view,/docs,11/25/2024 20:56,mobile,,Linux,unknown,TRUE,2024-11-25 20:56
E002020,U000190,share,,2024-12-10 13:07,desktop,Brave,Linux,,FALSE,2024-12-10 13:07
E001460,U000859,page_view,/docs,2024-04-02 4:05,,Edge,Windows,,TRUE,2024-04-02 4:05
E006843,U001297,export,,02/14/2025 06:23,,Firefox,Android,unknown,,2025-02-14 6:23
E000873,U001157,page_view,/search,11/06/2024 12:51,,Brave,Windows,266,,2024-11-06 12:51
E008218,U002300,export,,,mobile,Safari,,852,,2024-08-07 3:27
E007088,U002297,page_view,/pricing,0000-00-00 00:00:00,,,Android,,TRUE,2023-10-28 10:43
E003972,U002542,share,,2025-01-15,desktop,Safari,macOS,765,,2025-01-15 4:36
E007937,U002223,doc_delete,,01/22/2025 00:02,mobile,,macOS,,,2025-01-22 0:02
E007277,U000132,share,,2023-02-24,mobile,,iOS,,TRUE,2023-02-24 17:23
E006750,U000179,login,/settings,2025-02-21 1:51,desktop,Chrome,iOS,,FALSE,2025-02-21 1:51
E002513,U000059,search,,12/06/2024 06:22,desktop,Brave,iOS,,FALSE,2024-12-06 6:22
E007420,U000657,page_view,/search,12/14/2024 06:18,mobile,,,,,2024-12-14 6:18
E001462,U001132,export,,2023-09-02,tablet,,macOS,190,,2023-09-02 23:06
E004566,U000172,doc_edit,,2025-03-02,DESKTOP,,Android,unknown,FALSE,2025-03-02 10:33
E000753,U000297,share,,05/04/2023 20:59,,,Android,,0,2023-05-04 20:59
E004799,U001750,doc_create,,2024-02-18,,Edge,,unknown,FALSE,2024-02-18 4:36
E000972,U001162,doc_edit,,2024-10-18,,Firefox,Android,1050,FALSE,2024-10-18 0:58
E007655,U001332,integration_error,,11/18/2023 22:51,,Chrome,Android,,FALSE,2023-11-18 22:51
E002582,U001867,integration_error,,2023-09-20,tablet,,macOS,808,TRUE,2023-09-20 21:27
E001146, U001516 ,integration_connect,,2023-01-13,DESKTOP,,,,TRUE,2023-01-13 20:29
E000940,U001154,ai_search,,,mobile,,,,TRUE,2023-01-15 15:01
E005101,U002465,logout,/admin,2023-07-16,,,Linux,unknown,,2023-07-16 3:23
E007118,U002476,search,,2023-04-05 3:47,desktop,,Android,,TRUE,2023-04-05 3:47
E007981,U002270,comment,,,mobile,Edge,iOS,unknown,0,2023-09-24 22:42
E000121,u001810,ai_search,,2023-07-24,tablet,,,unknown,TRUE,2023-07-24 23:35
E002006,U000930,doc_delete,,2023-02-25,DESKTOP,Chrome,,,,2023-02-25 8:02
E007147,U001177,logout,/pricing,2024-04-24 10:25,,Chrome,,,1,2024-04-24 10:25
E005130,U000563,login,/integrations,2023-10-05,mobile,Edge,,254,1,2023-10-05 10:31
E003984,U002513,page_view,/onboarding,,DESKTOP,Brave,macOS,,1,2025-04-28 11:43
E006114,U002187,comment,,2023-08-05 7:07,,Edge,macOS,,,2023-08-05 7:07
e008560,u001670,comment,,2025-02-19 2:59,tablet,Edge,macOS,,TRUE,2025-02-19 2:59
E005343,u000577,comment,,03/11/2024 06:24,DESKTOP,Brave,Linux,,FALSE,2024-03-11 6:24
E000518,U001843,doc_delete,,,,Edge,Windows,1434,0,2024-03-18 18:42
E003713,U002017,search,,2025-05-25,mobile,Brave,macOS,1136,FALSE,2025-05-25 2:08
E001894,u002525,integration_connect,,2025-02-21,,Chrome,,,,2025-02-21 16:36
E003887,U001348,doc_edit,,02/25/2025 20:01,desktop,Edge,Windows,,TRUE,2025-02-25 20:01
E004085,U001571,logout,/docs,11/10/2023 19:03,tablet,,macOS,563,,2023-11-10 19:03
E006308,U001168,logout,/help,07/03/2024 04:00,,Chrome,,541,0,2024-07-03 4:00
E000786,U000826,doc_delete,,12/09/2024 05:55,desktop,,,unknown,FALSE,2024-12-09 5:55
E002950,U002405,integration_error,,12/27/2023 00:13,mobile,Brave,,,,2023-12-27 0:13
E005729,U000548,comment,,03/22/2025 17:25,desktop,Edge,,,1,2025-03-22 17:25
E007383,U002195,doc_create,,11/19/2023 19:10,tablet,Brave,Windows,unknown,FALSE,2023-11-19 19:10
E002136,U001876,login,/admin,03/09/2024 17:42,desktop,Edge,,1086,,2024-03-09 17:42
E006331,U001723,export,,2023-12-21,tablet,Brave,Linux,,TRUE,2023-12-21 20:44
e000624,U000848,comment,,,,,macOS,unknown,0,2023-04-14 19:38
E002596,U000501,integration_connect,,2023-07-03 6:57,desktop,Firefox,iOS,,FALSE,2023-07-03 6:57
E008419,U001969,page_view,/settings,,mobile,Chrome,macOS,1251,1,2023-12-12 6:40
E000288,U001385,doc_delete,,09/12/2023 23:00,DESKTOP,Safari,Android,,,2023-09-12 23:00
E001512, U002040 ,doc_edit,,2024-09-17,,,macOS,,FALSE,2024-09-17 2:04
E003295,u002020,comment,,2025-05-19,desktop,Firefox,,,0,2025-05-19 2:53
E002021,u002294,ai_search,,01/27/2025 18:11,,,macOS,,FALSE,2025-01-27 18:11
 E004341,U001104,ai_search,,2023-06-18,mobile,,Linux,,TRUE,2023-06-18 23:00
E003666,U000087,doc_delete,,2023-09-05,,Edge,Windows,unknown,TRUE,2023-09-05 0:38
E005987,U000023,doc_edit,,,desktop,Edge,,,FALSE,2024-06-17 21:09
E006091,U002315,login,/search,10/17/2024 14:49,,Chrome,Windows,,1,2024-10-17 14:49
