subscription_id,user_id,plan_name,billing_cycle,price_amount,currency,status,start_date,end_date,payment_method,auto_renew,cancel_reason,created_at,updated_at
S01177,U000102,Pro,annual,49,EUR,canceled,02/01/2024,2024-09-19,CARD,TRUE,low usage,01-02-2024,26-02-2024
S01503,U001287,Free,ANNUAL,0,usd,CANCELLED,2024-06-03,07/11/2024,card,TRUE,switched competitor,2024-06-03 0:00,2024-08-10 0:00
S02662,U002232,Enterprise,monthly,399,GBP,paused,10-05-2025,27-11-2025,CARD,0,switched competitor,2025-05-10,07/17/2025
S02779,U000512,Business,,120,USD,trialing,04-04-2023,,,0,performance issues,04/04/2023,28-04-2023
S03821,U000297,Trial,,0,,paused,01-08-2024,09/02/2025,paypal,TRUE,,01-08-2024,2024-12-06
S03523,U001763,Pro,annual,50,,active,2025-05-29 0:00,,,0,,2025-05-29 0:00,06/03/2025
S03433,U001361,Free,annual,0,,active,07-10-2023,,card,TRUE,low usage,07-10-2023,12/18/2023
S02221,U000132,Enterprise,annual,399,USD,CANCELLED,2024-11-24,0000-00-00,,,N/A,2024-11-24,2025-05-24 0:00
S01823,U000762,Free,annual,0,GBP,canceled,16-05-2024,11/28/2024,card,1,performance issues,05/16/2024,2024-08-10
S01860,U002062,Trial,,0,,active,2024-11-22,,paypal,1,low usage,22-11-2024,2024-12-03 0:00
S02718,U001049,Free,Monthly,0,GBP,ACTIVE,2023-10-31,,invoice,1,onboarding difficulty,2023-10-31 0:00,2023-12-30 0:00
S03805, U000106 ,Enterprise,Monthly,custom,USD,CANCELLED,2024-04-29,2025-03-10,wire,,switched competitor,04/29/2024,2024-07-16
S02591,USR-000807,enterprise,ANNUAL,,,active,11/04/2023,,,TRUE,onboarding difficulty,2023-11-04 0:00,2023-12-24
S01267,U001166,Business,,99,,paused,30-07-2024,2025-02-08 0:00,,TRUE,performance issues,2024-07-30,02/07/2025
s03643,U001754,Pro,,50,,trialing,2023-06-17,,,,switched competitor,17-06-2023,2023-09-29
S02443,U000665,Starter,,19,GBP,canceled,2023-06-07 0:00,07/17/2023,,,onboarding difficulty,06/07/2023,11/08/2023
S02537,U002574,Business,annual,149,EUR,canceled,28-04-2025,12-03-2026,paypal,TRUE,low usage,2025-04-28 0:00,2025-10-10 0:00
S03065,U000388,Business,,99,GBP,ACTIVE,10-09-2024,,card,1,too expensive,09/10/2024,2025-03-13
S04218,U000440,pro,annual,49,EUR,past_due,2025-02-12,,paypal,FALSE,too expensive,2025-02-12,2025-05-09
S02727,U002042,Free,,0,usd,ACTIVE,18-12-2023,,,FALSE,,12/18/2023,02-05-2024
S00666, U000642 ,Free,monthly,0,USD,paused,2024-01-12 0:00,26-10-2024,CARD,TRUE,missing features,01/12/2024,09-05-2024
S01318,U001792,Business,monthly,99,EUR,active,03/15/2024,,paypal,,switched competitor,15-03-2024,26-07-2024
S02199,U002162,Free,ANNUAL,0,,canceled,14-07-2024,2025-02-20,wire,,N/A,2024-07-14 0:00,09/03/2024
S01465,U002250,Business,Monthly,120,EUR,canceled,11/13/2024,2025-11-04,card,TRUE,N/A,2024-11-13,2025-01-04 0:00
S02300,U002239,Free,,0,CAD,paused,2023-12-21,04/10/2024,invoice,FALSE,low usage,2023-12-21,2024-06-06 0:00
S03291, U000593 ,Starter,monthly,19,EUR,ACTIVE,2025-03-12,,paypal,1,,03/12/2025,04-08-2025
S03763,U001586,Trial,monthly,0,EUR,CANCELLED,2025-01-12,09-08-2025,CARD,,low usage,01/12/2025,24-05-2025
S00105,U000840,Enterprise,,499,USD,past_due,16-02-2023,,,FALSE,missing features,2023-02-16 0:00,07-05-2023
S01533,U002389,Enterprise,ANNUAL,custom,CAD,paused,2023-03-13,26-09-2023,wire,TRUE,missing features,13-03-2023,17-04-2023
S03199,U001226,Enterprise,ANNUAL,499,,CANCELLED,2023-12-13 0:00,2024-06-28,wire,1,,2023-12-13 0:00,25-04-2024
 S01299,U000258,Trial,,0,EUR,ACTIVE,06/19/2024,,CARD,1,,2024-06-19,2024-07-30 0:00
S00935,U001325,Trial,Monthly,0,usd,paused,2024-09-15 0:00,2025-02-03 0:00,CARD,0,too expensive,2024-09-15,06-03-2025
S00167,U002500,Enterprise,annual,499,,past_due,2025-04-19 0:00,,card,1,switched competitor,19-04-2025,2025-05-22 0:00
S03730,U001712,Pro,annual,49,usd,past_due,03/04/2023,,invoice,1,too expensive,03/04/2023,07/30/2023
S02855,U001222,Business,monthly,99,EUR,trialing,05-05-2025,,invoice,,,2025-05-05,20-10-2025
S03810,U000095,Business,,149,GBP,past_due,03/28/2025,,CARD,,performance issues,2025-03-28,2025-06-16 0:00
s02046,U000951,Starter,,25,USD,CANCELLED,27-07-2024,09/24/2024,,0,performance issues,2024-07-27,24-12-2024
S04027,U000450,Trial,,0,GBP,canceled,09/06/2023,2024-09-05,,FALSE,too expensive,06-09-2023,2023-10-13 0:00
S03034,U001326,Enterprise,,399,USD,trialing,2024-06-19,,,TRUE,missing features,2024-06-19 0:00,09-10-2024
S04276,U000254,Starter,annual,25,USD,CANCELLED,15-08-2024,2024-10-01,invoice,1,missing features,2024-08-15 0:00,2024-09-03 0:00
S02970,U000501,Free,monthly,0,USD,past_due,12/01/2024,,card,TRUE,too expensive,2024-12-01,06/05/2025
S01113,USR-000126,Pro,Monthly,59,USD,past_due,09/05/2023,,wire,TRUE,low usage,2023-09-05 0:00,09/17/2023
S02884,U000137,Business,monthly,99,USD,ACTIVE,10/13/2023,,card,,missing features,2023-10-13,2024-02-02 0:00
S02344,U000905,Trial,ANNUAL,0,usd,trialing,15-05-2025,,card,FALSE,low usage,2025-05-15 0:00,2025-05-22 0:00
S01167,U001729,Free,monthly,0,usd,CANCELLED,03-02-2025,2025-09-09,,,low usage,2025-02-03,13-04-2025
S03389,U002562,Free,annual,0,,ACTIVE,30-04-2023,,card,,too expensive,04/30/2023,2023-05-12 0:00
S00533,U001311,Pro,,50,EUR,past_due,06/28/2023,,,FALSE,too expensive,2023-06-28,10/29/2023
S00184,U001553,Business,monthly,120,GBP,trialing,2025-01-16,,,FALSE,performance issues,16-01-2025,23-06-2025
S02306,U002171,Business,Monthly,149,CAD,paused,2024-05-28 0:00,2024-10-05 0:00,wire,,missing features,05/28/2024,2024-11-05
S00246,U002340,Starter,annual,20,CAD,past_due,2023-03-31,,paypal,0,too expensive,03/31/2023,2023-09-19
S00737,U000728,Free,Monthly,0,GBP,ACTIVE,2024-05-08 0:00,,card,,switched competitor,08-05-2024,30-05-2024
S04114,U002594,Pro,annual,59,CAD,ACTIVE,2023-09-24 0:00,,invoice,,missing features,2023-09-24,03/10/2024
S03773,U000686,Pro,Monthly,50,EUR,canceled,03-04-2024,19-12-2024,,TRUE,switched competitor,04/03/2024,19-09-2024
S02870,U000934,Trial,annual,0,usd,active,2025-03-03,,wire,FALSE,low usage,03/03/2025,03/04/2025
S03559,U000721,Pro,monthly,49,CAD,CANCELLED,06/07/2024,26-07-2024,,0,,06/07/2024,15-08-2024
S03243,U000428,Free,,0,USD,active,05/22/2023,,wire,,N/A,2023-05-22 0:00,02-12-2023
S00881,U000145,Trial,annual,0,EUR,ACTIVE,2023-11-29,,CARD,FALSE,,2023-11-29,2023-12-21
S01015,U000745,Free,,0,usd,ACTIVE,08/21/2024,,wire,FALSE,,08/21/2024,2024-11-08
s00182,U000499,Free,,0,USD,paused,09-05-2023,05/31/2024,,FALSE,performance issues,2023-05-09,2023-07-18
S01748,U000158,Pro,annual,50,USD,past_due,10/27/2023,,card,TRUE,,27-10-2023,2023-11-03
S00661,U000010,Starter,annual,,usd,paused,2023-04-03,04/21/2024,,,performance issues,04/03/2023,2023-09-01 0:00
S02297,U002408,Business,annual,120,EUR,trialing,2025-04-01,,paypal,0,onboarding difficulty,01-04-2025,10/14/2025
S03006,U001874,Starter,monthly,19,usd,active,2023-12-05,,paypal,0,too expensive,05-12-2023,2024-06-06 0:00
S01263,U002189,Trial,monthly,0,CAD,active,2023-05-31 0:00,0000-00-00,,FALSE,missing features,2023-05-31 0:00,2023-10-06
S01679,U001857,Starter,Monthly,19,USD,past_due,2023-06-04 0:00,,,TRUE,N/A,2023-06-04,30-06-2023
S00983,U002395,Free,Monthly,0,,CANCELLED,2023-11-30 0:00,14-11-2024,paypal,,onboarding difficulty,2023-11-30,30-01-2024
S01614,U001195,Free,,0,CAD,active,08/06/2023,,wire,0,performance issues,06-08-2023,2023-09-08 0:00
S00711,U000937,Free,ANNUAL,0,CAD,canceled,03/23/2025,2025-07-11 0:00,wire,,too expensive,23-03-2025,2025-10-07 0:00
S01841,U001135,Starter,,,GBP,paused,02/25/2023,30-11-2023,,1,,2023-02-25,2023-04-19
S01089,U000203,Pro,Monthly,59,GBP,past_due,01/27/2025,,wire,,switched competitor,2025-01-27 0:00,2025-04-04 0:00
S01524,U002224,Pro,Monthly,49,CAD,trialing,12-02-2023,,,0,missing features,2023-02-12 0:00,2023-06-15
S02469,U000352,Trial,,0,,past_due,2024-02-16 0:00,,CARD,,N/A,02/16/2024,2024-07-06 0:00
S02413,u000726,Enterprise,annual,,,trialing,06-04-2023,,paypal,,,2023-04-06,2023-04-11
S02650,U002510,Starter,ANNUAL,19,GBP,past_due,04/08/2024,,card,FALSE,low usage,08-04-2024,2024-05-21
S03766,u000673,Business,monthly,99,,active,09/21/2023,,CARD,,onboarding difficulty,2023-09-21 0:00,2024-03-03
S02704,U001729,Starter,ANNUAL,19,,ACTIVE,2024-09-05,,CARD,0,,09/05/2024,2025-01-25
S03555,U002600,Pro,monthly,49,CAD,CANCELLED,02-04-2023,02/18/2024,,1,too expensive,04/02/2023,10/12/2023
S00149,U001005,Enterprise,Monthly,custom,,canceled,15-06-2023,2024-03-22,card,,too expensive,2023-06-15,03-12-2023
S01510,U001674,Business,ANNUAL,149,USD,active,29-04-2025,,invoice,0,low usage,29-04-2025,2025-10-13 0:00
S02944,U002153,Business,,120,CAD,active,2024-06-01,,card,1,,2024-06-01,13-08-2024
S04444,U002485,Enterprise,Monthly,499,,ACTIVE,2024-12-11,,CARD,0,low usage,12/11/2024,2025-03-16 0:00
S04440,U000272,Starter,,25,CAD,trialing,06-08-2023,,,TRUE,missing features,08/06/2023,10/18/2023
S00721,U002395,Pro,,50,,canceled,09/23/2023,10-06-2024,,0,N/A,23-09-2023,11/26/2023
S01530,USR-000324,Enterprise,,custom,USD,past_due,06-11-2024,,CARD,,switched competitor,06-11-2024,09-05-2025
S01024,U001661,Pro,ANNUAL,49,,CANCELLED,2024-11-16,08/27/2025,,,too expensive,11/16/2024,2025-01-10
S00015,u000239,Pro,annual,49,EUR,trialing,2025-03-19,,CARD,0,too expensive,2025-03-19 0:00,2025-07-29
S03497,U000790,Enterprise,annual,399,CAD,paused,2023-01-17 0:00,2023-02-01 0:00,card,,switched competitor,17-01-2023,2023-04-22
S01805,U002445,Trial,Monthly,0,EUR,past_due,2023-04-20,,paypal,FALSE,missing features,20-04-2023,23-06-2023
S01512,U002217,Business,Monthly,99,,active,10/09/2023,,,0,,09-10-2023,2024-03-18
S01823,U001357,Free,annual,0,GBP,paused,17-08-2024,05/09/2025,wire,,,08/17/2024,06-10-2024
S01903,U001083,Trial,monthly,0,CAD,canceled,08/26/2024,2024-09-13,CARD,,,2024-08-26,2024-09-21
S01139,USR-000476,Enterprise,,399,EUR,ACTIVE,12/01/2023,,,TRUE,,12/01/2023,06-05-2024
S01840,U001253,Business,monthly,120,usd,trialing,2023-01-01,,,0,missing features,2023-01-01,10-02-2023
S02906,U000733,starter,annual,19,EUR,active,2025-05-17 0:00,,paypal,TRUE,onboarding difficulty,17-05-2025,22-11-2025
S01609,U000974,Business,ANNUAL,99,GBP,paused,2025-05-31,2026-05-19,,FALSE,missing features,31-05-2025,10/24/2025
S00289,U002026,Starter,annual,,CAD,paused,2023-12-31,03-04-2024,wire,0,onboarding difficulty,31-12-2023,04/02/2024
S02187,U000211,Enterprise,ANNUAL,,CAD,ACTIVE,02/03/2023,,,TRUE,missing features,03-02-2023,10-05-2023
S03657,U000353,Trial,Monthly,0,EUR,canceled,09/05/2023,2024-08-19,paypal,TRUE,performance issues,2023-09-05,2023-11-06
S01896,U000502,Trial,ANNUAL,0,GBP,trialing,2024-04-18 0:00,,wire,TRUE,missing features,18-04-2024,07/19/2024
S01904,U002112,Trial,,0,GBP,canceled,2025-02-23 0:00,2026-03-28,invoice,,performance issues,02/23/2025,2025-04-13
S00240,u001654,Trial,Monthly,0,,paused,06/08/2024,11/23/2024,wire,0,N/A,08-06-2024,2024-12-01 0:00
S00509,U000734,Starter,,20,GBP,paused,06/13/2025,2025-09-16,,,onboarding difficulty,06/13/2025,2025-08-18
S01007,U000657,Free,Monthly,0,CAD,canceled,25-08-2024,2025-01-03,wire,TRUE,too expensive,08/25/2024,2024-10-11
S01451,U002151,Free,Monthly,0,CAD,past_due,2024-07-01,,,,,07/01/2024,08/28/2024
S03918,U000576,Pro,,50,EUR,paused,13-01-2024,02/11/2024,paypal,1,onboarding difficulty,01/13/2024,2024-01-14 0:00
S04205,U001074,Free,,0,,trialing,06-09-2024,,paypal,0,onboarding difficulty,2024-09-06 0:00,2024-11-08
S01497,U002349,Free,ANNUAL,0,,CANCELLED,10/14/2023,2024-05-24,wire,FALSE,low usage,2023-10-14 0:00,01/10/2024
S01029,U000680,Trial,ANNUAL,0,EUR,ACTIVE,2023-10-09,0000-00-00,,TRUE,N/A,09-10-2023,10/27/2023
S04255,U001560,Trial,ANNUAL,0,,trialing,04/09/2023,,,FALSE,onboarding difficulty,2023-04-09,2023-10-02 0:00
S00087,U001636,Free,Monthly,0,GBP,canceled,2025-01-21 0:00,2025-03-11,,FALSE,N/A,01/21/2025,2025-02-14 0:00
S03601,U000914,Business,,149,,past_due,19-04-2023,,,1,,2023-04-19,2023-05-28
S00406,U001010,Pro,Monthly,49,GBP,trialing,03/24/2024,,invoice,1,performance issues,2024-03-24 0:00,07-06-2024
S01544,U002521,Starter,ANNUAL,25,CAD,paused,2023-11-29 0:00,08-10-2024,,FALSE,switched competitor,2023-11-29,31-12-2023
S00717,U001192,Free,Monthly,0,CAD,active,20-01-2025,,,,low usage,20-01-2025,01-07-2025
S03731,U001908,Enterprise,Monthly,499,EUR,past_due,20-10-2024,,card,TRUE,missing features,2024-10-20,05/04/2025
S01812,U000940,Starter,,19,GBP,ACTIVE,04/15/2024,,paypal,1,too expensive,04/15/2024,2024-08-11
S01470,U002038,Free,annual,0,,CANCELLED,21-08-2023,10/25/2023,CARD,1,missing features,08/21/2023,2024-03-04 0:00
S00755,U000978,Trial,monthly,0,USD,past_due,03/12/2025,,,FALSE,,2025-03-12,24-05-2025
S01106,U001038,Business,ANNUAL,149,EUR,ACTIVE,11/24/2024,,,,N/A,11/24/2024,10-01-2025
S00295,U001528,Pro,,49,usd,paused,2024-01-13,21-04-2024,invoice,,performance issues,01/13/2024,2024-03-25
S02552,U002019,Trial,,0,,past_due,2023-06-26,,,,missing features,2023-06-26 0:00,2023-12-20 0:00
S01807,U002324,Business,,149,GBP,paused,02/02/2023,05-09-2023,paypal,,onboarding difficulty,2023-02-02,03/23/2023
S03609,U001840,Starter,Monthly,,,ACTIVE,2023-07-30,,,0,,07/30/2023,2023-12-11
S03664,U000042,Business,Monthly,99,usd,active,2024-03-24 0:00,,card,,missing features,2024-03-24,09/30/2024
S00382,U000584,free,ANNUAL,0,,canceled,2025-01-04 0:00,2025-05-21,wire,TRUE,low usage,2025-01-04,05/04/2025
S00893,u002203,Starter,,,,past_due,04/29/2023,,invoice,1,missing features,2023-04-29,20-05-2023
S00836,U000086,Free,ANNUAL,0,,CANCELLED,30-04-2025,2026-04-18,,1,low usage,2025-04-30,11/07/2025
S00180,U000872,Enterprise,annual,,GBP,canceled,10/16/2023,03/30/2024,,,performance issues,10/16/2023,2024-01-11
S03928,U000357,Trial,,0,,canceled,09-12-2024,11-06-2025,,,missing features,09-12-2024,12/31/2024
S00277,U000100,Business,,99,CAD,past_due,03/03/2023,,,0,too expensive,2023-03-03,2023-09-09
S01105,U001823,Trial,annual,0,usd,past_due,04-03-2025,,paypal,,low usage,04-03-2025,2025-08-30 0:00
S02674,U000979,Pro,annual,49,CAD,canceled,19-04-2025,17-07-2025,card,FALSE,onboarding difficulty,2025-04-19 0:00,24-04-2025
s01405,U001500,Pro,annual,49,USD,past_due,2024-02-07,,CARD,0,,02/07/2024,2024-07-06
S02306,U000186,Starter,monthly,,GBP,ACTIVE,11-11-2024,,card,0,,11/11/2024,2025-04-07
S00458,U001474,Free,monthly,0,,canceled,09-04-2024,01/24/2025,paypal,TRUE,onboarding difficulty,04/09/2024,2024-09-09
S00689,U001084,Starter,,,EUR,paused,07/29/2024,2024-11-10,card,0,,07/29/2024,07-10-2024
S00322,U000056,Trial,,0,usd,active,2025-06-18,,CARD,,low usage,06/18/2025,11-09-2025
S02956,U001769,Trial,annual,0,usd,CANCELLED,2024-09-20,2025-06-05 0:00,,FALSE,missing features,20-09-2024,2024-12-29
S01636,U000810,Pro,,49,,paused,2023-11-12,06/30/2024,wire,TRUE,N/A,11/12/2023,2024-01-28 0:00
S02349,U002076,Starter,annual,19,,canceled,2023-10-16 0:00,2024-01-13,,TRUE,switched competitor,10/16/2023,2024-03-27
S03047,U001744,Enterprise,ANNUAL,custom,,paused,07/04/2024,2024-08-18 0:00,invoice,TRUE,performance issues,07/04/2024,2025-01-14 0:00
S02887,U000418,Business,monthly,149,,active,2025-04-19,,CARD,1,switched competitor,2025-04-19 0:00,07/07/2025
S01886,U001812,Free,monthly,0,USD,trialing,2024-01-18 0:00,,card,TRUE,low usage,01/18/2024,03/03/2024
S02499,U001050,Starter,ANNUAL,25,,trialing,06/10/2025,,wire,1,switched competitor,2025-06-10 0:00,2025-12-18
S03314,U001136,Enterprise,,299,,active,27-01-2025,,paypal,TRUE,,27-01-2025,2025-05-02 0:00
S01127,U000437,Pro,monthly,59,,active,2024-04-02,,invoice,0,too expensive,02-04-2024,05/19/2024
S02774,u000124,Free,Monthly,0,,active,22-02-2024,,wire,TRUE,onboarding difficulty,2024-02-22 0:00,2024-08-29
S03528,U002354,Pro,,49,CAD,canceled,2024-04-05,2025-02-02,invoice,TRUE,switched competitor,2024-04-05,2024-07-12
S03395,U000970,Free,annual,0,EUR,paused,2024-03-15 0:00,04/12/2024,invoice,FALSE,switched competitor,2024-03-15,23-08-2024
S01555,U000760,Starter,,20,usd,CANCELLED,2025-04-20 0:00,2026-01-06,,0,too expensive,2025-04-20 0:00,26-09-2025
S03402,U002536,Free,,0,,CANCELLED,2024-10-14,2025-11-15,paypal,TRUE,performance issues,14-10-2024,06-04-2025
S03620,U000277,Business,annual,99,USD,ACTIVE,2025-01-19,,paypal,TRUE,onboarding difficulty,19-01-2025,02/26/2025
S01319,U000682,starter,annual,20,CAD,CANCELLED,03/29/2024,2025-01-01,paypal,TRUE,performance issues,2024-03-29,2024-05-24
S02524,U001671,Free,,0,CAD,trialing,2025-05-31 0:00,,,,switched competitor,2025-05-31 0:00,17-07-2025
S02279,U000974,Pro,annual,59,,past_due,2025-01-01,,wire,FALSE,,01-01-2025,2025-04-10
S03960,U001087,Trial,monthly,0,GBP,past_due,2023-10-24,,,,,2023-10-24 0:00,2024-03-30 0:00
S02423,U000927,Starter,monthly,,,trialing,02/16/2025,,CARD,1,,16-02-2025,08/25/2025
S03831,U001473,Business,ANNUAL,149,USD,ACTIVE,15-02-2024,,wire,0,,15-02-2024,2024-03-14 0:00
S02175,U001919,Business,monthly,99,,CANCELLED,2023-04-19 0:00,18-06-2023,,FALSE,performance issues,2023-04-19 0:00,2023-07-27 0:00
S02098,U002289,Business,ANNUAL,149,usd,canceled,04/01/2025,11/12/2025,,,low usage,04/01/2025,17-08-2025
S04062,U002249,Starter,,19,EUR,ACTIVE,2023-08-26,,card,,,2023-08-26,2023-08-31
s02753,U002553,Starter,Monthly,19,GBP,paused,2025-03-16 0:00,2025-05-28 0:00,,1,,03/16/2025,05/23/2025
S04051,USR-001319,Starter,annual,19,usd,active,04-05-2023,,CARD,0,missing features,04-05-2023,04-08-2023
S00466,USR-000481,Starter,annual,,,active,2023-04-26,,paypal,0,too expensive,2023-04-26,2023-09-20
S00061,U000595,Pro,,49,usd,past_due,07/19/2024,,CARD,,missing features,2024-07-19,2025-01-20
S04285,U000329,Business,monthly,99,USD,CANCELLED,2023-02-28,10/18/2023,card,,onboarding difficulty,28-02-2023,2023-06-21 0:00
S02818,U002235,Business,annual,99,EUR,canceled,06-01-2023,2023-09-11 0:00,CARD,TRUE,switched competitor,2023-01-06,19-04-2023
S01217,U001636,Starter,,25,CAD,paused,2023-01-26 0:00,23-11-2023,,TRUE,onboarding difficulty,2023-01-26,2023-07-14
S01943,u001844,Starter,annual,25,EUR,past_due,2024-11-18 0:00,,paypal,,performance issues,2024-11-18 0:00,2025-02-12 0:00
S04125,U000420,Starter,monthly,,GBP,CANCELLED,2024-09-25,2025-08-10,,,onboarding difficulty,2024-09-25,03/14/2025
S04134,U002458,Business,,99,USD,CANCELLED,28-02-2023,12-09-2023,CARD,TRUE,missing features,2023-02-28 0:00,2023-03-25 0:00
S02727,U000321,Pro,ANNUAL,50,,past_due,25-10-2024,,,1,onboarding difficulty,2024-10-25 0:00,01/22/2025
 s02271,U001209,Starter,,,GBP,CANCELLED,2023-09-29,2024-06-03,paypal,,,29-09-2023,03/06/2024
S01315,U001082,Pro,,59,EUR,trialing,2023-07-28,,,,switched competitor,2023-07-28,01/04/2024
S04439,U001454,Business,monthly,120,CAD,ACTIVE,10/03/2024,,paypal,TRUE,switched competitor,10/03/2024,2024-12-27 0:00
S03101,U000852,Business,monthly,149,GBP,paused,11-03-2025,01/10/2026,wire,,switched competitor,2025-03-11,2025-07-30
S01834,U001722,Pro,,49,,trialing,19-02-2024,,wire,1,performance issues,2024-02-19,07/18/2024
S00990,U002119,business,annual,120,USD,ACTIVE,08-04-2024,,invoice,,switched competitor,2024-04-08 0:00,21-07-2024
S03308,U000975,Free,monthly,0,CAD,past_due,09/08/2024,,CARD,,performance issues,08-09-2024,03/11/2025
S02345,U000464,Free,annual,0,usd,canceled,2023-11-25,2024-01-19 0:00,CARD,,,2023-11-25 0:00,12/07/2023
S02199,u000851,Trial,,0,CAD,paused,2023-09-15,2024-09-21 0:00,,1,missing features,2023-09-15 0:00,2024-03-20
S02751,U002400,Business,monthly,99,usd,ACTIVE,2023-06-14,,paypal,TRUE,N/A,06/14/2023,2023-09-23
S00272,U000154,Trial,ANNUAL,0,usd,active,09/12/2023,,,,,09/12/2023,2023-12-23
S03939,U001836,Starter,ANNUAL,25,,ACTIVE,16-02-2025,0000-00-00,,,,02/16/2025,2025-08-23
S01232,U000350,Business,,99,USD,ACTIVE,2024-02-21,,,,low usage,2024-02-21 0:00,2024-08-30
S02512,U000551,Trial,Monthly,0,GBP,paused,10/29/2024,09/20/2025,card,0,onboarding difficulty,2024-10-29,08-04-2025
S01034,U002535,Enterprise,,499,CAD,canceled,2025-04-05 0:00,10-06-2025,wire,,too expensive,2025-04-05,08/09/2025
S01634,U000700,Free,ANNUAL,0,CAD,active,05/08/2025,,CARD,TRUE,too expensive,2025-05-08,06/10/2025
S02630,U000505,trial,,0,,active,26-03-2025,,invoice,TRUE,too expensive,2025-03-26,04/21/2025
S02456,U002600,Business,monthly,120,CAD,past_due,14-04-2023,,invoice,1,performance issues,14-04-2023,04/20/2023
S00557,U000930,Pro,,59,CAD,paused,2023-12-13 0:00,2024-01-30 0:00,paypal,,,12/13/2023,2024-02-26
S02685,U000083,Enterprise,monthly,299,usd,active,2023-10-19,,paypal,,missing features,19-10-2023,11/17/2023
S01981,U000236,Enterprise,,499,GBP,ACTIVE,2024-11-23,,CARD,,missing features,23-11-2024,2025-06-05
S01577,U000894,Business,monthly,99,usd,active,06-08-2024,,paypal,TRUE,switched competitor,06-08-2024,23-12-2024
S02034,U002183,Pro,monthly,50,CAD,canceled,2023-07-27,2023-11-26,,0,,27-07-2023,24-08-2023
 S00071,U000049,Pro,,59,USD,trialing,08/01/2024,,card,,,01-08-2024,2024-11-01
S03829,U000427,Pro,,49,CAD,active,03-05-2023,0000-00-00,paypal,1,,03-05-2023,06/23/2023
S01422,U000481,Starter,annual,25,,active,16-09-2024,,,1,,09/16/2024,22-02-2025
S03264,U001074,Enterprise,ANNUAL,299,EUR,trialing,15-04-2025,,paypal,FALSE,onboarding difficulty,04/15/2025,02-06-2025
S01119,U002065,Starter,ANNUAL,,USD,paused,2024-05-04 0:00,13-11-2024,paypal,,missing features,2024-05-04,2024-05-30
S02366,U000755,Enterprise,monthly,custom,CAD,trialing,10/17/2024,,wire,TRUE,performance issues,10/17/2024,2025-01-05 0:00
S00963, U000219 ,Trial,,0,EUR,past_due,2023-12-27 0:00,,card,0,missing features,2023-12-27 0:00,29-05-2024
S01572,U001218,Pro,Monthly,50,,paused,2023-07-08 0:00,2024-05-23 0:00,invoice,0,switched competitor,2023-07-08,11/07/2023
s00365,U002529,Trial,,0,GBP,active,2025-02-05,,paypal,TRUE,switched competitor,02/05/2025,07/18/2025
S01320,U000761,Free,,0,usd,paused,2024-06-09,01/12/2025,invoice,,missing features,2024-06-09,2024-07-27 0:00
S02551,U001066,Starter,ANNUAL,20,CAD,active,2024-12-04 0:00,,card,,,12/04/2024,2025-04-09 0:00
S02508,USR-000909,Trial,ANNUAL,0,,active,07/02/2024,,,TRUE,,07/02/2024,05-01-2025
S00667,U001736,Free,,0,,past_due,2023-03-02,,wire,TRUE,onboarding difficulty,02-03-2023,2023-03-23 0:00
